id,title,description,category,source,synthetic,template_family,generator_version
S000154,Me cobraron un plan diferente,El total cobrado no coincide con el monto mostrado antes de confirmar la compra. Ya intenté actualizar la página y volver a probar.,pagos_facturacion,synthetic_generator,true,monto_incorrecto,v0.1
S000155,Renovación automática no autorizada,"Cancelé el servicio desde que cambié la configuración, pero hoy apareció un nuevo cargo. Necesito continuar con el proceso cuanto antes.",pagos_facturacion,synthetic_generator,true,suscripcion_cancelada,v0.1
S000156,Problema de acceso luego de modificar mis datos,Actualicé el nombre de usuario y desde entonces ninguna de las credenciales me permite ingresar. Ya intenté actualizar la página y volver a probar.,acceso_autenticacion,synthetic_generator,true,cambio_datos_acceso,v0.1
S000157,Integración con Slack,Sería útil enviar información automáticamente a Google Drive.,solicitud_funcionalidad,synthetic_generator,true,integracion_nueva,v0.1
S000158,No puedo entrar por bloqueo de cuenta,Después de varios intentos fallidos el sistema bloqueó la cuenta y ya no permite iniciar sesión. El problema también fue confirmado por otro usuario.,acceso_autenticacion,synthetic_generator,true,cuenta_bloqueada,v0.1
S000159,Acceso rechazado tras actualizar la contraseña,"Después de modificar el nombre de usuario, la cuenta quedó inaccesible desde la aplicación móvil. Necesito continuar con el proceso cuanto antes.",acceso_autenticacion,synthetic_generator,true,cambio_datos_acceso,v0.1
S000160,El pago no aparece registrado,"Realicé la renovación, pero la suscripción todavía figura como pendiente. Ya intenté actualizar la página y volver a probar.",pagos_facturacion,synthetic_generator,true,pago_no_registrado,v0.1
S000161,El sistema se pone lento por las tardes,"En las horas de mayor uso todas las pantallas tardan más, aunque fuera de ese horario funcionan bien. El problema también fue confirmado por otro usuario.",rendimiento,synthetic_generator,true,lentitud_horaria,v0.1
S000162,No puedo entrar después de cambiar mi correo,"El cambio de el número de teléfono fue confirmado, pero el acceso sigue usando los datos anteriores.",acceso_autenticacion,synthetic_generator,true,cambio_datos_acceso,v0.1
S000163,Consulta sobre una característica,Necesito saber dónde se encuentra la exportación de datos o si todavía no está habilitada. Necesito continuar con el proceso cuanto antes.,consulta_general,synthetic_generator,true,disponibilidad_funcion,v0.1
S000164,¿Dónde reviso el avance?,Necesito orientación para revisar el avance de mi registro sin reportar un error. Ya intenté actualizar la página y volver a probar.,consulta_general,synthetic_generator,true,estado_proceso,v0.1
S000165,Siguen cobrando una suscripción cancelada,"Cancelé el servicio desde la semana pasada, pero hoy apareció un nuevo cargo. Esto sucede en más de un dispositivo.",pagos_facturacion,synthetic_generator,true,suscripcion_cancelada,v0.1
S000166,Los reportes se generan lentamente,"El reporte se genera correctamente, aunque tarda casi diez minutos en completarse. Necesito continuar con el proceso cuanto antes.",rendimiento,synthetic_generator,true,reporte_lento,v0.1
S000167,¿Dónde reviso el avance?,¿Cómo verifico si la emisión de un comprobante ya fue completado? Ya intenté actualizar la página y volver a probar.,consulta_general,synthetic_generator,true,estado_proceso,v0.1
S000168,Solicito un reembolso,Necesito devolver un plan incorrecto porque se realizó por error.,pagos_facturacion,synthetic_generator,true,reembolso,v0.1
S000169,El procesamiento masivo demora demasiado,"La tarea masiva completa el trabajo, pero bloquea al usuario durante mucho más que antes. Esto sucede en más de un dispositivo.",rendimiento,synthetic_generator,true,proceso_masivo_lento,v0.1
S000170,Acceso rechazado tras actualizar la contraseña,"El cambio de el nombre de usuario fue confirmado, pero el acceso sigue usando los datos anteriores. Necesito continuar con el proceso cuanto antes.",acceso_autenticacion,synthetic_generator,true,cambio_datos_acceso,v0.1
S000171,Agregar control detallado de accesos,Quisiera definir permisos específicos para usuarios invitados en lugar de usar perfiles fijos. El problema también fue confirmado por otro usuario.,solicitud_funcionalidad,synthetic_generator,true,roles_permisos,v0.1
S000172,Servicio no disponible,Todos los usuarios reciben un error 500 al intentar ingresar. El problema también fue confirmado por otro usuario.,error_tecnico,synthetic_generator,true,servicio_caido,v0.1
S000173,Consulta sobre una característica,Quiero confirmar si la plataforma permite la personalización de reportes. El problema también fue confirmado por otro usuario.,consulta_general,synthetic_generator,true,disponibilidad_funcion,v0.1
S000174,Información sobre formas de pago,Quiero saber qué tipos de archivo acepta actualmente la plataforma. Ya intenté actualizar la página y volver a probar.,consulta_general,synthetic_generator,true,metodos_disponibles,v0.1
S000175,Métodos de pago disponibles,Quiero saber qué tipos de archivo acepta actualmente la plataforma. Necesito continuar con el proceso cuanto antes.,consulta_general,synthetic_generator,true,metodos_disponibles,v0.1
S000176,El comprobante no aparece,"El pago fue aprobado, pero no encuentro la factura en la sección de facturación. Necesito continuar con el proceso cuanto antes.",pagos_facturacion,synthetic_generator,true,factura_no_recibida,v0.1
S000177,La página queda en blanco,La sección queda vacía cada vez que lo intento y necesito volver a cargar la página.,error_tecnico,synthetic_generator,true,pantalla_blanca,v0.1
S000178,Me cobraron un plan diferente,"Contraté una sola cuenta, pero el cobro corresponde a el plan empresarial. Antes funcionaba con normalidad.",pagos_facturacion,synthetic_generator,true,monto_incorrecto,v0.1
S000179,Pantalla vacía al abrir un módulo,"Puedo navegar por el menú, pero el panel de usuarios no carga su contenido desde el celular.",error_tecnico,synthetic_generator,true,pantalla_blanca,v0.1
S000180,Importe equivocado en la factura,La factura muestra impuestos duplicados respecto del precio informado. Antes funcionaba con normalidad.,pagos_facturacion,synthetic_generator,true,monto_incorrecto,v0.1
S000181,Conectar la plataforma con otro servicio,Sería útil enviar información automáticamente a Microsoft Teams. Antes funcionaba con normalidad.,solicitud_funcionalidad,synthetic_generator,true,integracion_nueva,v0.1
S000182,La interfaz se congela unos segundos,Cada cambio de sección provoca una pausa antes de mostrar el contenido. Necesito continuar con el proceso cuanto antes.,rendimiento,synthetic_generator,true,congelamiento_temporal,v0.1
S000183,Pausas frecuentes al cambiar de sección,"La aplicación no se cierra, pero deja de responder temporalmente casi siempre. Antes funcionaba con normalidad.",rendimiento,synthetic_generator,true,congelamiento_temporal,v0.1
S000184,Problema con el reintegro,Necesito devolver un plan incorrecto porque se realizó por error. El problema también fue confirmado por otro usuario.,pagos_facturacion,synthetic_generator,true,reembolso,v0.1
S000185,Nadie puede abrir la plataforma,Todos los usuarios reciben tiempo de espera agotado al intentar ingresar. Necesito continuar con el proceso cuanto antes.,error_tecnico,synthetic_generator,true,servicio_caido,v0.1
S000186,¿Dónde encuentro esta opción?,¿Qué pasos debo seguir para cerrar un ticket correctamente? Esto sucede en más de un dispositivo.,consulta_general,synthetic_generator,true,como_usar,v0.1
S000187,Falló la conexión con otro servicio,La plataforma muestra un error cada vez que intenta comunicarse con el correo. Antes funcionaba con normalidad.,error_tecnico,synthetic_generator,true,integracion_fallida,v0.1
S000188,Demora excesiva al procesar reportes,"Los datos finales son correctos, pero el procesamiento de facturación es demasiado lento.",rendimiento,synthetic_generator,true,reporte_lento,v0.1
S000189,La misma operación se guarda dos veces,"Confirmo la operación una sola vez, pero el sistema genera dos registros iguales.",error_tecnico,synthetic_generator,true,duplicados,v0.1
S000190,Problema con el reintegro,"El reembolso fue aprobado hace una semana, pero el dinero no aparece en mi cuenta. Antes funcionaba con normalidad.",pagos_facturacion,synthetic_generator,true,reembolso,v0.1
S000191,Rendimiento degradado en horas punta,El rendimiento baja notablemente las horas de mayor uso y las operaciones tardan en completarse. Necesito continuar con el proceso cuanto antes.,rendimiento,synthetic_generator,true,lentitud_horaria,v0.1
S000192,El comprobante tiene información equivocada,El comprobante fue emitido con datos antiguos y necesito corregir el nombre del cliente. Ya intenté actualizar la página y volver a probar.,pagos_facturacion,synthetic_generator,true,factura_incorrecta,v0.1
S000193,Necesitamos una nueva integración,Solicito integrar la plataforma con un CRM externo para recibir alertas. Necesito continuar con el proceso cuanto antes.,solicitud_funcionalidad,synthetic_generator,true,integracion_nueva,v0.1
S000194,Aparecen elementos repetidos,"Confirmo la operación una sola vez, pero el sistema genera varios registros iguales. Ya intenté actualizar la página y volver a probar.",error_tecnico,synthetic_generator,true,duplicados,v0.1
S000195,Cobro posterior a la cancelación,"Cancelé el servicio desde que cambié la configuración, pero hoy apareció un nuevo cargo.",pagos_facturacion,synthetic_generator,true,suscripcion_cancelada,v0.1
S000196,Aparecen elementos repetidos,"Confirmo la operación una sola vez, pero el sistema genera dos registros iguales. Necesito continuar con el proceso cuanto antes.",error_tecnico,synthetic_generator,true,duplicados,v0.1
S000197,La aplicación se cierra sola,"Puedo entrar normalmente, pero la aplicación falla al abrir un reporte. Necesito continuar con el proceso cuanto antes.",error_tecnico,synthetic_generator,true,cierre_inesperado,v0.1
S000198,La aplicación se cierra sola,"Puedo entrar normalmente, pero la aplicación falla al confirmar una operación.",error_tecnico,synthetic_generator,true,cierre_inesperado,v0.1
S000199,Necesito información sobre las condiciones,Necesito información sobre las condiciones aplicables a cancelación. Esto sucede en más de un dispositivo.,consulta_general,synthetic_generator,true,politicas_requisitos,v0.1
S000200,Automatizar una tarea repetitiva,Solicito una automatización que permita la asignación de tickets sin intervención manual. Antes funcionaba con normalidad.,solicitud_funcionalidad,synthetic_generator,true,automatizacion,v0.1
S000201,El pago no aparece registrado,El banco confirma el cobro y la plataforma no reconoce la transacción desde esta mañana.,pagos_facturacion,synthetic_generator,true,pago_no_registrado,v0.1
S000202,Recuperación de contraseña sin respuesta,"El sistema confirma el envío del enlace, aunque no aparece en mi bandeja de entrada desde ayer. Esto sucede en más de un dispositivo.",acceso_autenticacion,synthetic_generator,true,recuperacion_no_recibida,v0.1
S000203,Automatizar una tarea repetitiva,Actualmente hacemos el proceso manualmente y necesitamos automatizar el envío de reportes.,solicitud_funcionalidad,synthetic_generator,true,automatizacion,v0.1
S000204,Siguen cobrando una suscripción cancelada,"Solicité detener los cobros, pero el método de pago volvió a ser debitado. Necesito continuar con el proceso cuanto antes.",pagos_facturacion,synthetic_generator,true,suscripcion_cancelada,v0.1
