id,title,description,category,source,synthetic,template_family,generator_version,split
S000780,Agregar un nuevo método de pago,Solicito incorporar pago por QR como alternativa de pago. Esto sucede en más de un dispositivo.,solicitud_funcionalidad,synthetic_generator,true,nuevo_pago,v0.1,train
S000781,¿Cómo uso esta función?,Quisiera saber cómo crear un usuario dentro de la plataforma. Ya intenté actualizar la página y volver a probar.,consulta_general,synthetic_generator,true,como_usar,v0.1,train
S000782,No puedo entrar por bloqueo de cuenta,"La plataforma informa que mi usuario está bloqueado, incluso después de esperar treinta minutos. El problema también fue confirmado por otro usuario.",acceso_autenticacion,synthetic_generator,true,cuenta_bloqueada,v0.1,train
S000783,El módulo demora en mostrar información,"Desde desde ayer, El dashboard tarda mucho más de lo habitual. Antes funcionaba con normalidad.",rendimiento,synthetic_generator,true,carga_lenta,v0.1,train
S000784,La tarea por lotes es muy lenta,"La tarea masiva completa el trabajo, pero bloquea al usuario durante casi una hora. Esto sucede en más de un dispositivo.",rendimiento,synthetic_generator,true,proceso_masivo_lento,v0.1,train
S000787,Conectar la plataforma con otro servicio,Solicito integrar la plataforma con un CRM externo para sincronizar archivos. Necesito continuar con el proceso cuanto antes.,solicitud_funcionalidad,synthetic_generator,true,integracion_nueva,v0.1,train
S000788,El comprobante tiene información equivocada,La factura muestra la razón social que no corresponde a mi empresa. Esto sucede en más de un dispositivo.,pagos_facturacion,synthetic_generator,true,factura_incorrecta,v0.1,train
S000789,No aparece contenido en la sección,"Puedo navegar por el menú, pero la sección de documentos no carga su contenido desde el celular. Esto sucede en más de un dispositivo.",error_tecnico,synthetic_generator,true,pantalla_blanca,v0.1,train
S000790,Consulta sobre el estado de una solicitud,Quisiera saber dónde puedo consultar el estado de mi registro. Ya intenté actualizar la página y volver a probar.,consulta_general,synthetic_generator,true,estado_proceso,v0.1,train
S000791,Diferencias entre las suscripciones,¿Qué funciones están incluidas en la opción empresarial? Antes funcionaba con normalidad.,consulta_general,synthetic_generator,true,planes_precios,v0.1,train
S000792,Código 2FA rechazado,El código generado por el token de seguridad aparece como inválido aunque todavía está vigente. Necesito continuar con el proceso cuanto antes.,acceso_autenticacion,synthetic_generator,true,doble_factor,v0.1,train
S000793,Renovación automática no autorizada,"Cancelé el servicio desde la semana pasada, pero hoy apareció un nuevo cargo. Esto sucede en más de un dispositivo.",pagos_facturacion,synthetic_generator,true,suscripcion_cancelada,v0.1,train
S000794,Pago aprobado sin documento tributario,"Necesito el comprobante de la suscripción, aunque el sistema todavía no lo genera. El problema también fue confirmado por otro usuario.",pagos_facturacion,synthetic_generator,true,factura_no_recibida,v0.1,train
S000795,Necesitamos más opciones de búsqueda,"Quisiera filtrar reportes por sede, prioridad y categoría al mismo tiempo. Antes funcionaba con normalidad.",solicitud_funcionalidad,synthetic_generator,true,filtros_avanzados,v0.1,train
S000796,La tarjeta no es aceptada,El sistema no acepta una tarjeta de débito aunque tiene fondos y está habilitado para compras. Antes funcionaba con normalidad.,pagos_facturacion,synthetic_generator,true,pago_rechazado,v0.1,train
S000798,No aparece contenido en la sección,La sección queda vacía cada vez que lo intento y necesito volver a cargar la página.,error_tecnico,synthetic_generator,true,pantalla_blanca,v0.1,train
S000800,La API responde lentamente,"Las solicitudes devuelven datos correctos, pero el tiempo de respuesta supera diez segundos.",rendimiento,synthetic_generator,true,api_lenta,v0.1,train
S000801,La plataforma se ralentiza con muchos usuarios,"Cuando hay varios usuarios conectados, el sistema responde con mucha demora.",rendimiento,synthetic_generator,true,lentitud_horaria,v0.1,train
S000803,Renovación automática no autorizada,"Solicité detener los cobros, pero el método de pago volvió a ser debitado. El problema también fue confirmado por otro usuario.",pagos_facturacion,synthetic_generator,true,suscripcion_cancelada,v0.1,train
S000804,Los resultados aparecen con retraso,"Al consultar tickets, la pantalla queda esperando antes de mostrar coincidencias.",rendimiento,synthetic_generator,true,busqueda_lenta,v0.1,train
S000805,Aparecen elementos repetidos,La plataforma duplica la solicitud sin que vuelva a enviar el formulario.,error_tecnico,synthetic_generator,true,duplicados,v0.1,train
S000807,La clave aparece como incorrecta,La plataforma rechaza mi correo y contraseña aunque estoy seguro de que es correcto en el navegador. Necesito continuar con el proceso cuanto antes.,acceso_autenticacion,synthetic_generator,true,credenciales_rechazadas,v0.1,train
S000809,Código 2FA rechazado,No puedo completar el segundo paso porque el código es rechazado siempre. Ya intenté actualizar la página y volver a probar.,acceso_autenticacion,synthetic_generator,true,doble_factor,v0.1,train
S000810,Necesitamos descargar datos en otro formato,Solicito una opción que permita descargar los reportes en Google Sheets. El problema también fue confirmado por otro usuario.,solicitud_funcionalidad,synthetic_generator,true,nueva_exportacion,v0.1,train
S000811,El sistema está caído,La plataforma completa dejó de responder desde la última actualización. El problema también fue confirmado por otro usuario.,error_tecnico,synthetic_generator,true,servicio_caido,v0.1,train
S000812,Necesitamos más opciones de búsqueda,Solicito una opción para combinar varios criterios al consultar tickets.,solicitud_funcionalidad,synthetic_generator,true,filtros_avanzados,v0.1,train
S000814,Agregar filtros avanzados,Quisiera filtrar usuarios por varios campos personalizados al mismo tiempo. Necesito continuar con el proceso cuanto antes.,solicitud_funcionalidad,synthetic_generator,true,filtros_avanzados,v0.1,train
S000815,No recibí la factura,"Necesito el comprobante de la renovación, aunque el sistema todavía no lo genera. Necesito continuar con el proceso cuanto antes.",pagos_facturacion,synthetic_generator,true,factura_no_recibida,v0.1,train
S000816,Necesito conocer el estado del trámite,Quisiera saber dónde puedo consultar el estado de mi registro. Necesito continuar con el proceso cuanto antes.,consulta_general,synthetic_generator,true,estado_proceso,v0.1,train
S000819,Quiero exportar a Excel,Sería útil agregar Excel a los formatos disponibles de exportación. Necesito continuar con el proceso cuanto antes.,solicitud_funcionalidad,synthetic_generator,true,nueva_exportacion,v0.1,train
S000820,Cobro posterior a la cancelación,"Cancelé el servicio desde hace unos minutos, pero hoy apareció un nuevo cargo. Esto sucede en más de un dispositivo.",pagos_facturacion,synthetic_generator,true,suscripcion_cancelada,v0.1,train
S000821,La carga de archivos es muy lenta,"Puedo completar de importar, pero el tiempo de espera afecta el trabajo diario. El problema también fue confirmado por otro usuario.",rendimiento,synthetic_generator,true,archivos_lentos,v0.1,train
S000822,Quiero exportar a Excel,Actualmente solo se puede exportar en PDF y necesitamos soporte para JSON. Necesito continuar con el proceso cuanto antes.,solicitud_funcionalidad,synthetic_generator,true,nueva_exportacion,v0.1,train
S000823,Problema de acceso luego de modificar mis datos,"El cambio de el número de teléfono fue confirmado, pero el acceso sigue usando los datos anteriores.",acceso_autenticacion,synthetic_generator,true,cambio_datos_acceso,v0.1,train
S000824,La plataforma se ralentiza con muchos usuarios,"En el cierre de mes todas las pantallas tardan más, aunque fuera de ese horario funcionan bien. Esto sucede en más de un dispositivo.",rendimiento,synthetic_generator,true,lentitud_horaria,v0.1,train
S000825,Código 2FA rechazado,No puedo completar el segundo paso porque el código expira de inmediato de forma intermitente.,acceso_autenticacion,synthetic_generator,true,doble_factor,v0.1,train
S000826,La acción principal dejó de funcionar,"Hago clic en guardar, pero no ocurre nada y el proceso queda detenido. Esto sucede en más de un dispositivo.",error_tecnico,synthetic_generator,true,boton_no_responde,v0.1,train
S000827,Necesito conocer el horario de ayuda,Necesito información sobre el horario y los canales de atención disponibles.,consulta_general,synthetic_generator,true,horarios_soporte,v0.1,train
S000828,El comprobante tiene información equivocada,El comprobante fue emitido con datos antiguos y necesito corregir el nombre del cliente. El problema también fue confirmado por otro usuario.,pagos_facturacion,synthetic_generator,true,factura_incorrecta,v0.1,train
S000829,Envío programado de reportes,Actualmente hacemos el proceso manualmente y necesitamos automatizar la actualización de estados. Ya intenté actualizar la página y volver a probar.,solicitud_funcionalidad,synthetic_generator,true,automatizacion,v0.1,train
S000830,¿Cuándo está disponible soporte?,Necesito información sobre el horario y los canales de atención disponibles. Antes funcionaba con normalidad.,consulta_general,synthetic_generator,true,horarios_soporte,v0.1,train
S000831,Los cambios no quedan guardados,"La operación termina sin error, aunque la base sigue mostrando los datos anteriores.",error_tecnico,synthetic_generator,true,datos_no_guardados,v0.1,train
S000832,¿Dónde encuentro esta opción?,No encuentro dónde se realiza actualizar mis datos; necesito orientación. El problema también fue confirmado por otro usuario.,consulta_general,synthetic_generator,true,como_usar,v0.1,train
S000833,Procesamiento lento de archivos,"El archivo termina de subir, pero incluso uno pequeño demora demasiado tiempo. Antes funcionaba con normalidad.",rendimiento,synthetic_generator,true,archivos_lentos,v0.1,train
S000834,El enlace de activación está vencido,El enlace recibido para activar la cuenta muestra activación pendiente desde esta mañana.,acceso_autenticacion,synthetic_generator,true,activacion_cuenta,v0.1,train
S000835,Rendimiento degradado en horas punta,El rendimiento baja notablemente la tarde y las operaciones tardan en completarse. Ya intenté actualizar la página y volver a probar.,rendimiento,synthetic_generator,true,lentitud_horaria,v0.1,train
S000837,Agregar filtros avanzados,"La búsqueda actual es básica y necesitamos filtros por fecha, estado y responsable. Necesito continuar con el proceso cuanto antes.",solicitud_funcionalidad,synthetic_generator,true,filtros_avanzados,v0.1,train
S000840,No puedo completar el cobro,"Intenté pagar con mi tarjeta de crédito, pero la transacción fue rechazada de forma intermitente.",pagos_facturacion,synthetic_generator,true,pago_rechazado,v0.1,train
S000843,Código 2FA rechazado,El código generado por el correo aparece como inválido aunque todavía está vigente. Necesito continuar con el proceso cuanto antes.,acceso_autenticacion,synthetic_generator,true,doble_factor,v0.1,train
S000844,Aparecen elementos repetidos,"Confirmo la operación una sola vez, pero el sistema genera tres registros iguales.",error_tecnico,synthetic_generator,true,duplicados,v0.1,train
S000845,Agregar filtros avanzados,"Quisiera filtrar facturas por cliente, plan y periodo al mismo tiempo. Necesito continuar con el proceso cuanto antes.",solicitud_funcionalidad,synthetic_generator,true,filtros_avanzados,v0.1,train
S000847,Los resultados aparecen con retraso,"Al consultar facturas, la pantalla queda esperando antes de mostrar coincidencias.",rendimiento,synthetic_generator,true,busqueda_lenta,v0.1,train
S000848,Se crean registros duplicados,La plataforma duplica la solicitud sin que vuelva a enviar el formulario.,error_tecnico,synthetic_generator,true,duplicados,v0.1,train
S000849,No puedo completar el cobro,Al confirmar el pago aparece pago denegado y la suscripción no se renueva. El problema también fue confirmado por otro usuario.,pagos_facturacion,synthetic_generator,true,pago_rechazado,v0.1,train
S000850,Quiero exportar a Excel,Actualmente solo se puede exportar en CSV y necesitamos soporte para Excel.,solicitud_funcionalidad,synthetic_generator,true,nueva_exportacion,v0.1,train
S000853,Necesito conocer el horario de ayuda,¿En qué días y horarios puedo comunicarme con atención al cliente? Esto sucede en más de un dispositivo.,consulta_general,synthetic_generator,true,horarios_soporte,v0.1,train
S000854,El comprobante no aparece,La transacción terminó correctamente y no recibí ningún documento de pago desde hace unos minutos. Antes funcionaba con normalidad.,pagos_facturacion,synthetic_generator,true,factura_no_recibida,v0.1,train
S000855,Necesitamos más opciones de búsqueda,"Quisiera filtrar usuarios por cliente, plan y periodo al mismo tiempo. Ya intenté actualizar la página y volver a probar.",solicitud_funcionalidad,synthetic_generator,true,filtros_avanzados,v0.1,train
S000856,¿Dónde encuentro esta opción?,Quisiera saber cómo descargar un reporte dentro de la plataforma.,consulta_general,synthetic_generator,true,como_usar,v0.1,train
S000860,La aplicación se cierra sola,El sistema deja de responder y se cierra desde el celular al realizar adjuntar un archivo.,error_tecnico,synthetic_generator,true,cierre_inesperado,v0.1,train
S000861,La búsqueda demora mucho,"Al consultar usuarios, la pantalla queda esperando antes de mostrar coincidencias. Esto sucede en más de un dispositivo.",rendimiento,synthetic_generator,true,busqueda_lenta,v0.1,train
S000862,La página queda en blanco,Al abrir la configuración solo aparece una pantalla blanca y no se muestra ningún dato. Antes funcionaba con normalidad.,error_tecnico,synthetic_generator,true,pantalla_blanca,v0.1,train
S000863,Necesito corregir los datos fiscales,El comprobante fue emitido con datos antiguos y necesito corregir el número tributario. El problema también fue confirmado por otro usuario.,pagos_facturacion,synthetic_generator,true,factura_incorrecta,v0.1,train
S000864,Mi cuenta quedó bloqueada,"La plataforma informa que mi usuario está bloqueado, incluso después de esperar una hora. Esto sucede en más de un dispositivo.",acceso_autenticacion,synthetic_generator,true,cuenta_bloqueada,v0.1,train
S000866,Información sobre los planes,Quiero conocer las diferencias entre el plan básico y el plan empresarial. Ya intenté actualizar la página y volver a probar.,consulta_general,synthetic_generator,true,planes_precios,v0.1,train
S000868,Los cambios no quedan guardados,"La operación termina sin error, aunque la base sigue mostrando los datos anteriores. Ya intenté actualizar la página y volver a probar.",error_tecnico,synthetic_generator,true,datos_no_guardados,v0.1,train
S000869,Los resultados aparecen con retraso,"Al consultar usuarios, la pantalla queda esperando antes de mostrar coincidencias. Necesito continuar con el proceso cuanto antes.",rendimiento,synthetic_generator,true,busqueda_lenta,v0.1,train
S000870,La información vuelve a su valor anterior,"La plataforma confirma la actualización, pero al volver a entrar aparecen los campos vacíos. Necesito continuar con el proceso cuanto antes.",error_tecnico,synthetic_generator,true,datos_no_guardados,v0.1,train
S000871,Rendimiento degradado en horas punta,"Cuando hay varios usuarios conectados, el sistema responde con mucha demora. El problema también fue confirmado por otro usuario.",rendimiento,synthetic_generator,true,lentitud_horaria,v0.1,train
S000872,Horario de atención,¿En qué días y horarios puedo comunicarme con la mesa de ayuda? Ya intenté actualizar la página y volver a probar.,consulta_general,synthetic_generator,true,horarios_soporte,v0.1,train
S000873,El módulo demora en mostrar información,"Desde desde esta mañana, La lista de usuarios tarda mucho más de lo habitual.",rendimiento,synthetic_generator,true,carga_lenta,v0.1,train
S000876,Necesito conocer el estado del trámite,Quisiera saber dónde puedo consultar el estado de la emisión de un comprobante. Antes funcionaba con normalidad.,consulta_general,synthetic_generator,true,estado_proceso,v0.1,train
S000877,Acceso denegado con datos correctos,La plataforma rechaza mi correo y contraseña aunque estoy seguro de que es correcto desde mi laptop.,acceso_autenticacion,synthetic_generator,true,credenciales_rechazadas,v0.1,train
S000879,Pantalla vacía al abrir un módulo,La sección queda vacía varias veces al día y necesito volver a cargar la página.,error_tecnico,synthetic_generator,true,pantalla_blanca,v0.1,train
S000880,La aplicación falla durante una operación,El sistema deja de responder y se cierra desde la aplicación móvil al realizar editar un registro. Esto sucede en más de un dispositivo.,error_tecnico,synthetic_generator,true,cierre_inesperado,v0.1,train
S000881,Cobro posterior a la cancelación,La suscripción figura cancelada y aun así se procesó la renovación automática. Esto sucede en más de un dispositivo.,pagos_facturacion,synthetic_generator,true,suscripcion_cancelada,v0.1,train
S000884,¿Cómo uso esta función?,No encuentro dónde se realiza cambiar una configuración; necesito orientación. Ya intenté actualizar la página y volver a probar.,consulta_general,synthetic_generator,true,como_usar,v0.1,train
S000885,Pago aprobado sin documento tributario,"Necesito el comprobante de la renovación, aunque el sistema todavía no lo genera. El problema también fue confirmado por otro usuario.",pagos_facturacion,synthetic_generator,true,factura_no_recibida,v0.1,train
S000886,¿Cuándo está disponible soporte?,Necesito información sobre el horario y los canales de atención disponibles. Ya intenté actualizar la página y volver a probar.,consulta_general,synthetic_generator,true,horarios_soporte,v0.1,train
S000887,Pagué pero la cuenta sigue vencida,"Realicé una transferencia, pero la suscripción todavía figura como pendiente. Necesito continuar con el proceso cuanto antes.",pagos_facturacion,synthetic_generator,true,pago_no_registrado,v0.1,train
S000888,No ocurre nada al guardar,"Hago clic en enviar, pero no ocurre nada y el proceso queda detenido.",error_tecnico,synthetic_generator,true,boton_no_responde,v0.1,train
S000889,Buscar registros toma varios segundos,"Cada búsqueda devuelve resultados, pero tarda varios segundos en responder.",rendimiento,synthetic_generator,true,busqueda_lenta,v0.1,train
S000890,Agregar un nuevo método de pago,Sería útil permitir pagos mediante una billetera digital además de las tarjetas. Necesito continuar con el proceso cuanto antes.,solicitud_funcionalidad,synthetic_generator,true,nuevo_pago,v0.1,train
S000892,El sistema se pone lento por las tardes,"En el cierre de mes todas las pantallas tardan más, aunque fuera de ese horario funcionan bien. Esto sucede en más de un dispositivo.",rendimiento,synthetic_generator,true,lentitud_horaria,v0.1,train
S000893,No aparece contenido en la sección,"Puedo navegar por el menú, pero el panel de usuarios no carga su contenido desde el celular. Ya intenté actualizar la página y volver a probar.",error_tecnico,synthetic_generator,true,pantalla_blanca,v0.1,train
S000897,Necesito conocer el horario de ayuda,Necesito información sobre el horario y los canales de atención disponibles. Esto sucede en más de un dispositivo.,consulta_general,synthetic_generator,true,horarios_soporte,v0.1,train
S000898,Pago aprobado sin documento tributario,"Necesito el comprobante de la renovación, aunque el sistema todavía no lo genera. Ya intenté actualizar la página y volver a probar.",pagos_facturacion,synthetic_generator,true,factura_no_recibida,v0.1,train
S000899,Mi cuenta quedó bloqueada,"Ya tengo la contraseña correcta, pero el bloqueo continúa activo y no puedo continuar con mi trabajo.",acceso_autenticacion,synthetic_generator,true,cuenta_bloqueada,v0.1,train
S000900,Integración con Slack,Solicito integrar la plataforma con Slack para actualizar clientes. El problema también fue confirmado por otro usuario.,solicitud_funcionalidad,synthetic_generator,true,integracion_nueva,v0.1,train
